,time,path_4,path_2,path_0,path_1,path_3,path_7,path_5,logo,alias,path_6
1055,,False,False,True,False,False,False,False,path/logo_59_path_full.svg,Niklas,False
1056,,False,False,True,False,False,False,False,path/logo_76_path_full.svg,Jani,False
1057,,False,False,True,True,False,False,False,path/logo_47_path_full.svg,Tim_Harry,False
1058,2021-04-04 09:40:13.974000+00:00,False,False,True,False,False,False,False,path/logo_304_path_full.svg,Kim,False
1059,,False,False,False,False,False,False,False,path/logo_153_path_full.svg,TestJani,False
1060,,True,True,True,True,True,False,True,path/logo_115_path_full.svg,Jonathan,True
1061,2021-04-03 11:47:11.830000+00:00,False,False,True,False,False,False,False,path/logo_268_path_full.svg,Jakob,False
1062,2021-04-03 12:50:56.505000+00:00,False,False,True,False,False,False,False,path/logo_431_path_full.svg,Sarah,False
1063,2021-04-03 14:47:03.599000+00:00,False,False,False,False,False,False,False,path/logo_348_path_full.svg,Löschen,False
1064,,True,True,True,True,True,False,True,path/logo_134_path_full.svg,Julia,True
1065,,False,False,True,True,False,False,False,path/logo_150_path_full.svg,Lena,False
1066,,False,True,True,True,False,False,False,path/logo_152_path_full.svg,Ramo,False
1067,,False,True,True,True,False,False,False,path/logo_108_path_full.svg,Julia,False
1068,2021-04-03 14:43:58.826000+00:00,False,False,False,False,False,False,False,path/logo_262_path_full.svg,Löschen,False
1069,,False,True,True,True,True,False,False,path/logo_170_path_full.svg,Julia,False
1070,2021-04-03 11:54:57.506000+00:00,False,False,True,False,False,False,False,path/logo_431_path_full.svg,Jakob,False
1071,,False,False,True,True,False,False,False,path/logo_178_path_full.svg,Jani,False
1072,,False,False,False,False,False,True,True,path/logo_49_path_full.svg,Niklas,True
1073,,True,True,True,True,True,False,True,path/logo_130_path_full.svg,Kikipu,True
1074,,False,False,False,False,False,False,False,path/logo_96_path_full.svg,TestJani,False
1075,,True,True,True,True,True,False,False,path/logo_114_path_full.svg,Lena,True
1076,,False,False,True,True,True,False,False,path/logo_133_path_full.svg,Niklas,False
1077,,False,False,True,True,False,False,False,path/logo_94_path_full.svg,Julia,False
1078,,False,True,True,True,True,False,False,path/logo_2_path_full.svg,test,False
1079,2021-04-04 09:54:08.834000+00:00,False,False,True,True,False,False,False,path/logo_417_path_full.svg,Kim,False
1080,2021-04-03 12:46:18.013000+00:00,False,False,True,False,False,False,False,path/logo_361_path_full.svg,Sarah,False
1081,2021-04-04 07:38:49.690000+00:00,False,True,True,True,False,False,False,path/logo_236_path_full.svg,Rebecca,False
1082,,False,False,False,False,False,True,False,path/logo_20_path_full.svg,Tim_Harry,False
1083,2021-04-03 11:51:36.204000+00:00,False,False,False,False,False,False,False,path/logo_352_path_full.svg,Jakob,False
1084,,False,False,True,True,False,False,False,path/logo_96_path_full.svg,Jonathan,False
1085,2021-04-03 12:27:13.986000+00:00,False,False,True,False,False,False,False,path/logo_207_path_full.svg,Tim ,False
1086,,False,False,True,True,False,False,False,path/logo_91_path_full.svg,Niklas,False
1087,2021-04-03 12:41:08.328000+00:00,False,True,True,False,False,False,False,path/logo_268_path_full.svg,Jan B.,False
1088,,False,False,False,True,False,False,False,path/logo_28_path_full.svg,Ramo,False
1089,2021-04-03 14:47:40.329000+00:00,False,False,False,False,False,False,False,path/logo_379_path_full.svg,Löschen,False
1090,2021-04-03 14:47:35.220000+00:00,False,False,False,False,False,False,False,path/logo_374_path_full.svg,Löschen,False
1091,,False,False,True,True,False,False,False,path/logo_176_path_full.svg,Niklas,False
1092,2021-04-03 14:47:48.331000+00:00,False,False,False,False,False,False,False,path/logo_386_path_full.svg,Löschen,False
1093,2021-04-03 14:42:20.042000+00:00,True,True,True,True,True,True,True,path/logo_216_path_full.svg,Löschen,True
1094,2021-04-03 11:52:37.577000+00:00,False,True,True,True,False,False,False,path/logo_197_path_full.svg,Jonathan,False
1095,2021-04-03 12:41:36.167000+00:00,False,False,True,True,False,False,False,path/logo_288_path_full.svg,Sarah,False
1096,2021-04-03 12:08:48.708000+00:00,False,True,True,True,False,False,False,path/logo_236_path_full.svg,Jonathan,False
1097,,False,False,True,True,False,False,False,path/logo_154_path_full.svg,Jakob,False
1098,,False,False,True,False,False,False,False,path/logo_29_path_full.svg,Niklas,False
1099,,False,True,True,True,True,True,False,path/logo_95_path_full.svg,Kikipu,False
1100,,False,False,True,False,False,False,False,path/logo_147_path_full.svg,Jakob,False
1101,,False,False,True,True,False,False,False,path/logo_160_path_full.svg,Jonathan,False
1102,,False,False,True,False,False,False,False,path/logo_161_path_full.svg,Jani,False
1103,,False,True,True,False,False,False,False,path/logo_35_path_full.svg,Kikipu,False
1104,2021-04-03 12:55:00.504000+00:00,False,True,True,False,False,False,False,path/logo_385_path_full.svg,Jan B.,False
1105,,False,True,False,True,False,False,False,path/logo_131_path_full.svg,Tim_Harry,True
1106,,False,False,True,True,False,False,False,path/logo_123_path_full.svg,rebecca,False
1107,2021-04-04 09:56:54.655000+00:00,False,True,False,True,False,False,False,path/logo_427_path_full.svg,Kim,False
1108,2021-04-04 09:28:45.279000+00:00,False,True,False,False,False,False,False,path/logo_229_path_full.svg,Kim,False
1109,,False,True,True,True,False,False,True,path/logo_93_path_full.svg,Niklas,True
1110,,False,False,True,False,False,False,False,path/logo_71_path_full.svg,Niklas,False
1111,2021-04-03 14:43:34.299000+00:00,False,False,False,False,False,False,False,path/logo_245_path_full.svg,Löschen,False
1112,,False,False,True,True,False,True,False,path/logo_143_path_full.svg,Niklas,False
1113,2021-04-04 07:43:26.146000+00:00,False,False,True,False,False,False,False,path/logo_298_path_full.svg,Rebecca,False
1114,,True,False,False,False,True,False,False,path/logo_150_path_full.svg,Julia,False
1115,,True,False,False,False,False,True,True,path/logo_86_path_full.svg,Tim_Harry,True
1116,,False,True,True,True,False,False,False,path/logo_165_path_full.svg,Sarah_240321,False
1117,,False,False,False,False,False,False,False,path/logo_65_path_full.svg,TestJani,True
1118,,False,True,True,True,False,False,False,path/logo_93_path_full.svg,Lena,False
1119,2021-04-04 09:35:53.585000+00:00,False,False,True,True,False,False,False,path/logo_262_path_full.svg,Kim,False
1120,,False,True,True,True,True,False,False,path/logo_123_path_full.svg,Niklas,False
1121,2021-04-03 12:27:06.189000+00:00,False,False,True,False,False,False,False,path/logo_205_path_full.svg,Tim ,False
1122,2021-04-04 09:39:17.537000+00:00,False,False,True,False,False,False,False,path/logo_296_path_full.svg,Kim,False
1123,,True,True,True,True,True,True,True,path/logo_101_path_full.svg,Jonathan,True
1124,,False,False,True,True,False,False,False,path/logo_160_path_full.svg,Jani,False
1125,2021-04-03 14:43:45.487000+00:00,False,False,False,False,False,False,False,path/logo_255_path_full.svg,Löschen,False
1126,,False,False,True,False,False,False,False,path/logo_186_path_full.svg,Kikipu,False
1127,2021-04-03 12:56:51.980000+00:00,False,False,False,False,False,False,False,path/logo_404_path_full.svg,Jan B.,False
1128,,False,False,True,True,False,False,False,path/logo_4_path_full.svg,rebecca,False
1129,,False,False,False,False,False,False,False,path/logo_135_path_full.svg,Ramo,False
1130,2021-04-03 14:45:01.318000+00:00,False,False,False,False,False,False,False,path/logo_287_path_full.svg,Löschen,False
1131,2021-04-03 12:28:43.805000+00:00,False,False,True,False,False,False,False,path/logo_214_path_full.svg,Jan B.,False
1132,,False,False,True,True,False,True,False,path/logo_13_path_full.svg,Tim,False
1133,2021-04-03 14:41:10.327000+00:00,False,False,False,False,False,False,False,path/logo_213_path_full.svg,Löschen,False
1134,,False,True,True,True,False,False,False,path/logo_112_path_full.svg,Jonathan,False
1135,,False,False,True,True,False,False,False,path/logo_166_path_full.svg,Jakob,False
1136,,True,False,False,False,False,True,True,path/logo_168_path_full.svg,Sarah_240321,True
1137,2021-04-04 07:51:44.896000+00:00,False,False,False,True,False,False,False,path/logo_397_path_full.svg,Rebecca,False
1138,2021-04-03 12:44:20.094000+00:00,False,False,True,False,False,False,False,path/logo_329_path_full.svg,Sarah,False
1139,,False,False,True,False,False,False,False,path/logo_100_path_full.svg,Niklas,False
1140,,False,True,True,True,False,False,False,path/logo_156_path_full.svg,Niklas,False
1141,2021-04-03 12:48:23.677000+00:00,True,True,True,True,True,True,True,path/logo_320_path_full.svg,Jan B.,True
1142,2021-04-03 14:44:06.254000+00:00,False,False,False,False,False,False,False,path/logo_269_path_full.svg,Löschen,False
1143,,True,False,False,False,False,True,True,path/logo_170_path_full.svg,Tim_Harry,True
1144,,False,True,True,True,False,False,False,path/logo_26_path_full.svg,Tim_Harry,False
1145,,True,True,True,True,True,True,True,path/logo_43_path_full.svg,Lena,True
1146,,True,True,True,True,True,False,False,path/logo_114_path_full.svg,Julia,True
1147,,False,False,True,False,False,False,False,path/logo_127_path_full.svg,Julia,False
1148,,True,True,True,True,True,False,True,path/logo_126_path_full.svg,Jani,False
1149,,False,False,True,True,False,False,False,path/logo_33_path_full.svg,Sarah_240321,False
1150,2021-04-03 11:46:15.359000+00:00,False,True,True,True,False,False,False,path/logo_247_path_full.svg,Jakob,False
1151,2021-04-04 07:36:33.136000+00:00,False,False,True,False,False,False,False,path/logo_209_path_full.svg,Rebecca,False
1152,2021-04-03 12:47:31.983000+00:00,False,True,True,True,False,False,False,path/logo_317_path_full.svg,Jan B.,False
1153,2021-04-03 12:29:19.320000+00:00,False,False,True,False,False,False,False,path/logo_220_path_full.svg,Jan B.,False
1154,2021-04-03 12:53:43.561000+00:00,False,False,True,False,False,False,False,path/logo_436_path_full.svg,Sarah,False
1155,2021-04-03 12:42:59.726000+00:00,False,False,True,False,False,False,False,path/logo_308_path_full.svg,Sarah,False
1156,,False,False,True,False,False,False,False,path/logo_146_path_full.svg,Lena,False
1157,,False,True,False,True,True,False,True,path/logo_71_path_full.svg,Julia,False
1158,2021-04-03 11:45:02.787000+00:00,False,True,True,True,True,False,False,path/logo_224_path_full.svg,Jakob,False
1159,2021-04-04 09:14:38.649000+00:00,False,True,True,True,True,True,False,path/logo_193_path_full.svg,Kim,False
1160,,False,False,True,False,False,False,False,path/logo_186_path_full.svg,Tim_Harry,False
1161,2021-04-04 07:42:31.995000+00:00,False,False,True,False,False,False,False,path/logo_283_path_full.svg,Rebecca,False
1162,,False,False,True,False,False,False,False,path/logo_51_path_full.svg,Julia,False
1163,,False,False,True,False,False,False,False,path/logo_69_path_full.svg,Sarah_240321,False
1164,,False,True,False,False,True,False,False,path/logo_124_path_full.svg,rebecca,False
1165,,False,False,True,False,False,False,False,path/logo_161_path_full.svg,Lena,False
1166,2021-04-03 11:54:16.929000+00:00,False,False,True,True,False,False,False,path/logo_411_path_full.svg,Jakob,False
1167,2021-04-03 12:25:37.622000+00:00,False,True,True,True,True,False,False,path/logo_195_path_full.svg,Tim ,False
1168,,False,False,False,False,False,False,False,path/logo_234_path_full.svg,Ramo,False
1169,2021-04-03 12:53:12.413000+00:00,False,False,True,False,False,False,False,path/logo_363_path_full.svg,Jan B.,False
1170,,False,False,False,False,False,False,False,path/logo_177_path_full.svg,Jakob,False
1171,2021-04-03 12:41:39.846000+00:00,False,False,True,False,False,False,False,path/logo_289_path_full.svg,Sarah,False
1172,2021-04-04 07:40:44.269000+00:00,False,True,False,False,False,False,False,path/logo_264_path_full.svg,Rebecca,False
1173,,False,False,False,True,False,False,False,path/logo_33_path_full.svg,Kikipu,False
1174,2021-04-04 07:36:26.856000+00:00,False,False,True,False,False,False,False,path/logo_207_path_full.svg,Rebecca,False
1175,,False,True,True,True,False,False,True,path/logo_104_path_full.svg,Niklas,False
1176,,False,False,False,False,False,False,False,path/logo_85_path_full.svg,TestJani,True
1177,,False,False,True,False,False,False,False,path/logo_188_path_full.svg,Tim_Harry,False
1178,2021-04-03 12:47:22.942000+00:00,False,False,True,True,False,False,False,path/logo_413_path_full.svg,Tim ,False
1179,,False,False,True,True,False,False,False,path/logo_171_path_full.svg,Jani,False
1180,2021-04-04 09:44:20.276000+00:00,True,False,False,False,False,False,False,path/logo_346_path_full.svg,Kim,False
1181,,False,False,False,False,False,False,False,path/logo_2_path_full.svg,Jonas,False
1182,,False,True,True,True,False,False,False,path/logo_157_path_full.svg,Niklas,False
1183,,True,False,True,False,False,False,False,path/logo_90_path_full.svg,rebecca,True
1184,,False,False,True,True,False,False,False,path/logo_164_path_full.svg,Jakob,False
1185,2021-04-03 14:40:45.905000+00:00,False,False,False,False,False,False,False,path/logo_209_path_full.svg,Löschen,False
1186,,False,False,True,False,False,False,False,path/logo_34_path_full.svg,Kikipu,False
1187,,False,True,True,True,False,False,False,path/logo_140_path_full.svg,Kikipu,False
1188,,False,False,True,True,False,False,False,path/logo_175_path_full.svg,Kikipu,False
1189,2021-04-03 12:32:37.605000+00:00,False,False,True,False,False,False,False,path/logo_423_path_full.svg,Jonathan,False
1190,,False,False,True,True,False,False,False,path/logo_3_path_full.svg,TestJani,False
1191,2021-04-03 14:48:30.361000+00:00,False,False,False,False,False,False,False,path/logo_431_path_full.svg,Löschen,False
1192,,False,False,True,True,False,False,False,path/logo_160_path_full.svg,Tim_Harry,False
1193,,False,True,True,True,True,False,False,path/logo_120_path_full.svg,Jonathan,False
1194,,False,False,False,True,False,True,True,path/logo_77_path_full.svg,Jani,False
1195,,True,True,True,True,True,False,False,path/logo_102_path_full.svg,Ramo,False
1196,,False,False,False,False,False,False,False,path/logo_3_path_full.svg,Niklas,True
1197,,False,False,True,True,False,False,False,path/logo_176_path_full.svg,rebecca,False
1198,2021-04-03 14:48:24.250000+00:00,False,False,False,False,False,False,False,path/logo_423_path_full.svg,Löschen,False
1199,2021-04-03 12:17:03.067000+00:00,False,False,True,False,False,False,False,path/logo_296_path_full.svg,Jonathan,False
1200,2021-04-03 11:45:18.806000+00:00,False,True,True,False,False,False,False,path/logo_230_path_full.svg,Jakob,False
1201,,False,False,True,False,False,False,False,path/logo_76_path_full.svg,Niklas,False
1202,,False,False,False,False,False,False,False,path/logo_50_path_full.svg,TestJani,True
1203,,False,True,True,True,False,False,False,path/logo_113_path_full.svg,Sarah_240321,False
1204,2021-04-03 12:47:37.701000+00:00,False,False,True,False,False,False,False,path/logo_384_path_full.svg,Sarah,False
1205,2021-04-03 12:50:28.643000+00:00,False,False,True,False,False,False,False,path/logo_423_path_full.svg,Sarah,False
1206,,True,True,True,True,True,False,False,path/logo_83_path_full.svg,Niklas,True
1207,,False,True,True,True,False,False,False,path/logo_8_path_full.svg,Lena,False
1208,2021-04-03 12:46:11.385000+00:00,False,False,True,True,False,False,False,path/logo_303_path_full.svg,Jan B.,False
1209,2021-04-04 07:41:01.626000+00:00,False,False,True,True,False,False,False,path/logo_269_path_full.svg,Rebecca,False
1210,,False,True,True,True,False,False,False,path/logo_172_path_full.svg,Kikipu,False
1211,,False,False,True,False,False,False,False,path/logo_51_path_full.svg,Tim_Harry,False
1212,2021-04-03 12:40:36.173000+00:00,False,True,True,True,False,False,False,path/logo_263_path_full.svg,Jan B.,False
1213,,True,True,True,True,True,False,False,path/logo_123_path_full.svg,Niklas,False
1214,2021-04-03 11:46:07.823000+00:00,False,False,True,False,False,False,False,path/logo_244_path_full.svg,Jakob,False
1215,2021-04-03 12:44:40.494000+00:00,True,False,True,True,True,False,False,path/logo_333_path_full.svg,Sarah,False
1216,2021-04-04 07:40:25.041000+00:00,False,False,True,False,False,False,False,path/logo_259_path_full.svg,Rebecca,False
1217,,False,False,True,False,False,False,False,path/logo_61_path_full.svg,Niklas,False
1218,,True,True,True,True,False,False,False,path/logo_65_path_full.svg,Sarah_240321,False
1219,,True,True,True,True,True,False,False,path/logo_83_path_full.svg,Sarah_240321,False
1220,,False,False,True,False,False,False,False,path/logo_58_path_full.svg,Jakob,False
1221,,False,True,True,True,False,False,False,path/logo_157_path_full.svg,Jakob,False
1222,,False,False,False,False,False,True,False,path/logo_1_path_full.svg,Niklas,False
1223,,True,False,False,True,False,False,False,path/logo_103_path_full.svg,Lena,False
1224,,True,False,False,False,True,False,True,path/logo_43_path_full.svg,Niklas,False
1225,2021-04-04 07:41:04.732000+00:00,False,False,True,False,False,False,False,path/logo_270_path_full.svg,Rebecca,False
1226,,False,False,False,True,True,False,False,path/logo_1_path_full.svg,Niklas,False
1227,,True,False,False,False,True,False,True,path/logo_42_path_full.svg,Jakob,False
1228,2021-04-03 12:29:28.631000+00:00,False,False,True,False,False,False,False,path/logo_402_path_full.svg,Jonathan,False
1229,2021-04-03 12:29:07.942000+00:00,False,False,True,True,False,False,False,path/logo_398_path_full.svg,Jonathan,False
1230,,False,False,False,True,True,True,True,path/logo_2_path_full.svg,Niklas,False
1231,,False,True,True,True,False,False,False,path/logo_112_path_full.svg,rebecca,False
1232,,False,False,True,False,False,False,False,path/logo_11_path_full.svg,Jani,False
1233,,False,False,True,True,False,False,False,path/logo_66_path_full.svg,rebecca,False
1234,,False,False,True,True,False,False,False,path/logo_184_path_full.svg,Lena,False
1235,,False,False,True,True,False,False,True,path/logo_3_path_full.svg,Sarah_240321,False
1236,2021-04-04 07:38:10.473000+00:00,False,False,True,False,False,False,False,path/logo_227_path_full.svg,Rebecca,False
1237,,False,False,True,False,False,False,False,path/logo_182_path_full.svg,Julia,False
1238,2021-04-03 11:52:26.483000+00:00,False,False,True,False,False,False,False,path/logo_373_path_full.svg,Jakob,False
1239,,False,False,False,False,False,True,False,path/logo_121_path_full.svg,Ramo,False
1240,,False,False,True,False,False,False,False,path/logo_180_path_full.svg,Lena,False
1241,2021-04-03 11:54:39.277000+00:00,False,False,True,True,False,False,False,path/logo_422_path_full.svg,Jakob,False
1242,,False,True,True,True,False,False,False,path/logo_113_path_full.svg,Jani,False
1243,2021-04-03 11:52:25.831000+00:00,False,True,True,True,True,False,False,path/logo_195_path_full.svg,Jonathan,False
1244,,True,True,True,True,True,False,True,path/logo_122_path_full.svg,Jakob,True
1245,2021-04-03 11:49:16.550000+00:00,False,False,True,False,False,False,False,path/logo_314_path_full.svg,Jakob,False
1246,,False,True,True,True,False,False,False,path/logo_25_path_full.svg,Jakob,False
1247,,False,False,False,False,False,True,False,path/logo_20_path_full.svg,rebecca,False
1248,,True,True,True,True,True,True,True,path/logo_0_path_full.svg,,True
1249,,False,False,True,False,False,False,False,path/logo_147_path_full.svg,rebecca,False
1250,2021-04-03 11:50:26.894000+00:00,False,True,True,True,False,False,False,path/logo_334_path_full.svg,Jakob,False
1251,,False,False,True,True,False,False,False,path/logo_74_path_full.svg,Niklas,False
1252,,True,False,False,False,False,True,False,path/logo_21_path_full.svg,Jakob,True
1253,,False,True,True,False,False,False,True,path/logo_11_path_full.svg,Lena,True
1254,,False,False,True,True,False,False,False,path/logo_97_path_full.svg,Lena,False
1255,,True,True,True,True,True,True,True,path/logo_80_path_full.svg,Niklas,True
1256,,False,True,True,True,False,False,False,path/logo_148_path_full.svg,Jani,False
1257,,False,False,True,False,False,False,False,path/logo_61_path_full.svg,Tim_Harry,False
1258,,False,True,True,True,False,False,True,path/logo_109_path_full.svg,Jani,False
1259,,False,False,True,False,False,False,False,path/logo_22_path_full.svg,Tim,False
1260,,False,False,True,True,False,False,False,path/logo_6_path_full.svg,Tim_Harry,False
1261,,True,False,False,False,False,True,True,path/logo_169_path_full.svg,rebecca,True
1262,,False,True,True,False,False,False,False,path/logo_18_path_full.svg,Niklas,False
1263,,False,False,True,True,False,False,False,path/logo_115_path_full.svg,Jakob,False
1264,2021-04-03 14:46:41.897000+00:00,False,False,False,False,False,False,False,path/logo_339_path_full.svg,Löschen,False
1265,,False,False,True,False,False,False,False,path/logo_47_path_full.svg,rebecca,False
1266,2021-04-03 12:23:31.534000+00:00,False,False,True,True,False,False,False,path/logo_337_path_full.svg,Jonathan,False
1267,,False,False,True,False,False,False,False,path/logo_189_path_full.svg,Lena,False
1268,,False,True,True,True,False,False,False,path/logo_99_path_full.svg,Kikipu,False
1269,,False,False,True,False,False,False,False,path/logo_147_path_full.svg,Julia,False
1270,,False,False,True,True,False,False,True,path/logo_15_path_full.svg,Niklas,False
1271,,True,True,False,False,True,False,True,path/logo_88_path_full.svg,Jani,False
1272,2021-04-03 12:46:42.853000+00:00,False,False,True,True,False,False,False,path/logo_367_path_full.svg,Sarah,True
1273,,False,True,True,True,True,False,False,path/logo_120_path_full.svg,Jakob,False
1274,,False,False,True,True,False,False,False,path/logo_74_path_full.svg,Jakob,False
1275,2021-04-03 12:06:18.714000+00:00,False,False,True,True,False,False,False,path/logo_215_path_full.svg,Jonathan,False
1276,,True,True,True,True,True,True,True,path/logo_20_path_full.svg,Jonathan,True
1277,2021-04-03 12:30:52.404000+00:00,False,False,True,True,False,False,False,path/logo_240_path_full.svg,Tim ,False
1278,,False,False,False,False,False,False,False,path/logo_133_path_full.svg,Kikipu,True
1279,,False,True,True,True,False,False,False,path/logo_99_path_full.svg,Jakob,False
1280,,False,True,True,False,False,False,False,path/logo_30_path_full.svg,Sarah_240321,False
1281,,False,False,True,True,False,False,False,path/logo_97_path_full.svg,Tim_Harry,False
1282,,True,True,True,True,False,False,False,path/logo_65_path_full.svg,Jani,False
1283,,False,False,False,False,False,False,False,path/logo_177_path_full.svg,TestJani,False
1284,,False,False,True,True,False,False,False,path/logo_91_path_full.svg,Jani,False
1285,,False,False,True,False,False,False,False,path/logo_18_path_full.svg,Jakob,False
1286,,False,True,True,True,False,False,False,path/logo_108_path_full.svg,Sarah_240321,False
1287,2021-04-03 12:42:56.582000+00:00,False,False,False,False,False,False,False,path/logo_307_path_full.svg,Sarah,False
1288,2021-04-03 12:37:26.559000+00:00,False,False,True,False,False,False,False,path/logo_220_path_full.svg,Sarah,False
1289,2021-04-03 12:36:20.918000+00:00,True,True,True,True,True,True,True,path/logo_238_path_full.svg,Jan B.,True
1290,2021-04-04 07:46:12.705000+00:00,False,False,True,False,False,False,False,path/logo_338_path_full.svg,Rebecca,False
1291,,False,False,True,True,False,False,False,path/logo_19_path_full.svg,Julia,False
1292,2021-04-03 12:42:46.500000+00:00,False,False,True,False,False,False,False,path/logo_304_path_full.svg,Sarah,False
1293,2021-04-03 12:50:46.123000+00:00,False,False,True,False,False,False,False,path/logo_336_path_full.svg,Jan B.,False
1294,2021-04-03 12:03:55.501000+00:00,False,False,True,True,False,False,False,path/logo_192_path_full.svg,Jonathan,False
1295,2021-04-04 09:53:23.916000+00:00,False,True,True,True,False,False,False,path/logo_411_path_full.svg,Kim,False
1296,,False,False,False,False,False,False,False,path/logo_170_path_full.svg,Ramo,False
1297,,False,False,False,False,False,False,False,path/logo_55_path_full.svg,Jonathan,False
1298,2021-04-04 07:53:32.099000+00:00,False,False,True,False,False,False,False,path/logo_421_path_full.svg,Rebecca,False
1299,2021-04-03 12:29:13.710000+00:00,False,True,True,True,False,False,True,path/logo_399_path_full.svg,Jonathan,False
1300,,False,True,True,True,False,False,False,path/logo_92_path_full.svg,Lena,False
1301,,False,False,True,False,False,False,False,path/logo_47_path_full.svg,Julia,False
1302,,False,True,True,True,True,False,False,path/logo_72_path_full.svg,Julia,False
1303,,True,True,True,True,True,False,False,path/logo_48_path_full.svg,Kikipu,False
1304,,False,True,True,True,False,False,True,path/logo_157_path_full.svg,Jani,True
1305,2021-04-03 12:17:06.804000+00:00,False,False,True,False,False,False,False,path/logo_297_path_full.svg,Jonathan,False
1306,,False,False,False,False,False,True,True,path/logo_20_path_full.svg,Tim,False
1307,2021-04-03 12:36:18.983000+00:00,False,False,True,False,False,False,False,path/logo_205_path_full.svg,Sarah,False
1308,2021-04-03 11:50:07.851000+00:00,False,False,False,False,True,False,False,path/logo_326_path_full.svg,Jakob,False
1309,2021-04-03 12:43:10.255000+00:00,False,False,True,False,False,False,False,path/logo_396_path_full.svg,Tim ,False
1310,,False,False,True,True,False,False,False,path/logo_7_path_full.svg,Sarah_240321,False
1311,2021-04-03 14:48:29.511000+00:00,False,False,False,False,False,False,False,path/logo_430_path_full.svg,Löschen,False
1312,,False,True,True,True,False,False,False,path/logo_39_path_full.svg,Jakob,False
1313,,False,True,True,True,False,False,False,path/logo_93_path_full.svg,Sarah_240321,False
1314,2021-04-03 12:58:41.070000+00:00,False,False,True,False,False,False,False,path/logo_425_path_full.svg,Jan B.,False
1315,,False,False,False,False,False,False,False,path/logo_68_path_full.svg,TestJani,True
1316,2021-04-03 12:50:49.569000+00:00,False,False,True,True,False,False,False,path/logo_337_path_full.svg,Jan B.,False
1317,,False,False,False,False,False,False,False,path/logo_149_path_full.svg,TestJani,False
1318,,False,False,True,True,False,False,False,path/logo_181_path_full.svg,Jonathan,False
1319,,False,False,True,True,False,False,False,path/logo_184_path_full.svg,Julia,False
1320,2021-04-03 12:45:55.315000+00:00,True,True,True,True,True,True,True,path/logo_301_path_full.svg,Jan B.,True
1321,2021-04-03 12:33:35.295000+00:00,False,False,True,False,False,False,False,path/logo_270_path_full.svg,Tim ,False
1322,2021-04-03 12:28:57.258000+00:00,False,False,True,False,False,False,False,path/logo_396_path_full.svg,Jonathan,False
1323,,False,False,True,True,False,False,False,path/logo_19_path_full.svg,Jakob,False
1324,2021-04-03 14:42:33.759000+00:00,False,False,False,False,False,False,False,path/logo_225_path_full.svg,Löschen,False
1325,,False,False,True,False,False,False,False,path/logo_32_path_full.svg,Jakob,False
1326,,False,False,True,False,False,False,False,path/logo_34_path_full.svg,Lena,False
1327,,False,True,True,True,False,False,False,path/logo_6_path_full.svg,Lena,False
1328,,False,False,True,True,False,True,False,path/logo_151_path_full.svg,Niklas,False
1329,,False,False,True,True,False,False,False,path/logo_171_path_full.svg,Niklas,False
1330,,False,False,True,False,False,False,False,path/logo_37_path_full.svg,Jonathan,False
1331,2021-04-03 12:40:19.284000+00:00,True,False,False,False,False,False,False,path/logo_260_path_full.svg,Jan B.,False
1332,2021-04-03 12:50:55.767000+00:00,False,False,True,False,False,False,False,path/logo_339_path_full.svg,Jan B.,False
1333,,False,False,True,False,False,False,False,path/logo_186_path_full.svg,Ramo,False
1334,2021-04-04 09:46:19.155000+00:00,False,False,True,False,False,False,False,path/logo_365_path_full.svg,Kim,False
1335,,True,False,False,False,False,True,True,path/logo_169_path_full.svg,Lena,True
1336,,False,True,True,True,False,False,False,path/logo_44_path_full.svg,rebecca,False
1337,2021-04-03 12:32:38.508000+00:00,True,False,False,False,False,False,True,path/logo_258_path_full.svg,Tim ,False
1338,2021-04-04 07:40:05.468000+00:00,False,False,True,False,False,False,False,path/logo_255_path_full.svg,Rebecca,False
1339,,True,True,True,True,True,False,False,path/logo_102_path_full.svg,Tim_Harry,False
1340,,False,True,True,True,False,False,False,path/logo_129_path_full.svg,rebecca,False
1341,,True,True,True,True,False,True,False,path/logo_84_path_full.svg,rebecca,True
1342,2021-04-03 14:48:03.289000+00:00,False,False,False,False,False,False,False,path/logo_403_path_full.svg,Löschen,False
1343,2021-04-03 12:42:44.202000+00:00,False,False,False,False,False,False,False,path/logo_391_path_full.svg,Tim ,False
1344,,False,False,True,True,False,False,False,path/logo_181_path_full.svg,Niklas,False
1345,,False,False,False,False,False,False,False,path/logo_152_path_full.svg,TestJani,False
1346,,False,False,True,True,False,False,False,path/logo_7_path_full.svg,Tim_Harry,False
1347,,True,True,True,True,True,False,True,path/logo_135_path_full.svg,Julia,True
1348,,False,False,True,True,False,False,False,path/logo_96_path_full.svg,Julia,False
1349,2021-04-03 12:46:37.542000+00:00,False,False,True,False,False,False,False,path/logo_366_path_full.svg,Sarah,False
1350,2021-04-04 07:52:43.556000+00:00,False,False,True,True,False,False,False,path/logo_411_path_full.svg,Rebecca,False
1351,,True,True,True,True,True,False,True,path/logo_111_path_full.svg,Julia,False
1352,2021-04-03 14:40:33.228000+00:00,False,False,False,False,False,False,False,path/logo_206_path_full.svg,Löschen,False
1353,,False,False,True,True,False,False,False,path/logo_123_path_full.svg,Ramo,False
1354,,False,False,False,False,False,False,False,path/logo_132_path_full.svg,Ramo,False
1355,,False,False,False,False,False,False,False,path/logo_182_path_full.svg,TestJani,False
