file,0,1,2,3,4,5,6,7
logo_177_animation_3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_177_animation_7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_177_animation_10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_177_animation_20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_177_animation_24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_418_animation_24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_12,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_225_animation_23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_225_animation_24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_60_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_60_animation_24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_348_animation_5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_348_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_348_animation_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
logo_348_animation_19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_348_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_326_animation_0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_20,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_326_animation_24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_390_animation_0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_390_animation_24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
logo_22_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_22_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
logo_22_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_11,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
logo_22_animation_12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
logo_22_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_22_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_22_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
logo_22_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_22_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_22_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_364_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_364_animation_24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_209_animation_0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_209_animation_2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_209_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_209_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_209_animation_12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_18,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_19,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_20,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_21,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_22,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_209_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_209_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_183_animation_0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_183_animation_24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_434_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_434_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_434_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_434_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_434_animation_12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
logo_434_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
logo_434_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
logo_434_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_434_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_434_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_434_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_267_animation_0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_267_animation_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_267_animation_4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_267_animation_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
logo_267_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
logo_267_animation_12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
logo_267_animation_13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
logo_267_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
logo_267_animation_19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
logo_267_animation_20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
logo_267_animation_23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logo_267_animation_24,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
logo_135_animation_0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,
logo_135_animation_1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
logo_135_animation_2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
logo_135_animation_3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
logo_135_animation_4,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
logo_135_animation_5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
logo_135_animation_6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
logo_135_animation_7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,
logo_135_animation_8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
logo_135_animation_9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
logo_135_animation_10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
logo_135_animation_11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
logo_135_animation_12,0.0,1.0,1.0,1.0,0.0,1.0,0.0,
logo_135_animation_13,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
logo_135_animation_14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
logo_135_animation_15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
logo_135_animation_16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
logo_135_animation_17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
logo_135_animation_18,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
logo_135_animation_19,0.0,1.0,0.0,0.0,0.0,1.0,1.0,
logo_135_animation_20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
